"incubation_time_days","alpha","FL_ppm","deltaH_ppm","F0_ppm","Ft_ppm","growth_rate_day","growth_rate_year","TG_days","TG_years","growth_rate_error_day","growth_rate_error_year","TG_error_days","TG_error_years","growth_rate_SNR","Detection_Limit"
910,0.76,10000,15.6,95,110.6,2.28656876274481e-06,0.000834597598401855,303138.568082199,830.516624882736,3.22952407853151e-07,0.0001178776288664,42814.9514112069,117.301236743033,7.08020348244168,"Above"
910,0.76,10000,156,95,251,2.30826544381221e-05,0.00842516886991456,30028.9198721955,82.2710133484807,3.11888575375385e-06,0.00113839330012016,4057.45234548622,11.1163077958527,7.40092977446836,"Above"
910,0.76,10000,1555,95,1650,0.000255140929151524,0.0931264391403063,2716.72280439293,7.44307617641898,3.83772649430812e-05,0.0140077017042246,408.638438324332,1.11955736527214,6.64823117358503,"Above"
910,0.76,1e+05,1.56,95,96.56,2.25848538373766e-08,8.24347165064248e-06,30690797.7156277,84084.3773030897,1.06607849638043e-08,3.89118651178856e-06,14487053.8977076,39690.5586238563,2.11849820759515,"Above"
910,0.76,1e+05,15.6,95,110.6,2.25869428690588e-07,8.24423414720648e-05,3068795.91708476,8407.66004680756,3.14725551198229e-08,1.14874826187354e-05,427604.785702289,1171.51996082819,7.17671087811759,"Above"
910,0.76,1e+05,156,95,251,2.26078615656064e-06,0.000825186947144635,306595.640878497,839.988057201362,2.98335417554386e-07,0.000108892427407351,40458.6423516467,110.845595483964,7.57800121451724,"Above"
910,0.76,1e+05,1555,95,1650,2.27460279983675e-05,0.00830230021940413,30473.3283810999,83.4885709071231,3.02797803230091e-06,0.00110521198178983,4056.64535872747,11.1140968732259,7.5119527802793,"Above"
920,0.56,3700,1.56,95,96.56,8.58028084911613e-07,0.000313180250992739,807837.403866969,2213.25316127937,4.21494993035631e-07,0.000153845672458005,396839.482185371,1087.23145804211,2.03567800113602,"Above"
920,0.56,3700,15.6,95,110.6,8.61091327434446e-06,0.00314298334513573,80496.3606618967,220.537974416155,1.68228481701415e-06,0.000614033958210165,15726.2999930415,43.0857534055931,5.11858229192591,"Above"
920,0.56,3700,156,95,251,8.93421124380532e-05,0.0326098710398894,7758.34778968932,21.2557473690118,1.7630111485114e-05,0.00643499069206661,1530.97495391492,4.19445192853404,5.0675863572099,"Above"
920,0.56,3700,1555,95,1650,0.00167862011862457,0.612696343297968,412.926768164733,1.13130621414995,0.000758130466040402,0.276717620104747,186.493870599975,0.51094211123281,2.21415731700079,"Above"
920,0.56,10000,1.56,95,96.56,3.08064028193674e-07,0.000112443370290691,2250010.11842959,6164.41128336874,1.50468903191337e-07,5.4921149664838e-05,1098981.13283342,3010.90721324225,2.04736009673666,"Above"
920,0.56,10000,15.6,95,110.6,3.08457635134327e-06,0.00112587036824029,224713.89961156,615.654519483727,5.79128524400102e-07,0.000211381911406037,42189.9847081312,115.588999200359,5.32623799620036,"Above"
920,0.56,10000,156,95,251,3.1246894158185e-05,0.0114051163677375,22182.9144698651,60.7751081366167,5.76922842479787e-06,0.00210576837505122,4095.71268288379,11.2211306380378,5.4161305216962,"Above"
920,0.56,10000,1555,95,1650,0.000360805642675666,0.131694059576618,1921.10959080268,5.26331394740459,7.78518760875139e-05,0.0284159347719426,414.522302657412,1.13567754152716,4.63451442416213,"Above"
920,0.56,1e+05,1.56,95,96.56,3.03313806009182e-08,1.10709539193351e-05,22852477.0988816,62609.5262983059,1.47802876971796e-08,5.39480500947055e-06,11135865.872998,30509.2215698576,2.05215089329459,"Above"
920,0.56,1e+05,15.6,95,110.6,3.0335190043843e-07,0.000110723443660027,2284960.73226556,6260.16638976866,5.59852561274832e-08,2.04346184865314e-05,421702.028740357,1155.34802394618,5.41842480362459,"Above"
920,0.56,1e+05,156,95,251,3.03733547794354e-06,0.00110862744944939,228208.963281609,625.23003638797,5.4424549931895e-07,0.000198649607251417,40891.6637862971,112.031955578896,5.58081873298788,"Above"
920,0.56,1e+05,1555,95,1650,3.06621826436011e-05,0.0111916966649144,22605.9308502814,61.9340571240587,5.56289086962533e-06,0.00203045516741325,4101.2842362889,11.2363951679148,5.51191518262989,"Above"
920,0.76,3700,1.56,95,96.56,6.24269102106025e-07,0.000227858222268699,1110333.95409376,3042.0108331336,2.95982170373896e-07,0.000108033492186472,526438.121739182,1442.29622394296,2.10914428162151,"Above"
920,0.76,3700,15.6,95,110.6,6.25888402139565e-06,0.00228449266780941,110746.129532112,303.414053512634,9.17595824310237e-07,0.000334922475873236,16236.1509927014,44.482605459456,6.82095957237,"Above"
920,0.76,3700,156,95,251,6.42723078552418e-05,0.0234593923671633,10784.5385312924,29.5466809076505,9.20939011026557e-06,0.00336142739024693,1545.2848327394,4.23365707599836,6.97899720673125,"Above"
920,0.76,3700,1555,95,1650,0.000923245295667925,0.336984532918793,750.772501969247,2.05691096429931,0.00020221978122315,0.0738102201464497,164.442810387398,0.450528247636707,4.56555382506879,"Above"
920,0.76,10000,1.56,95,96.56,2.25959817278842e-07,8.24753333067773e-05,3067568.33541151,8404.29680934659,1.06780610238427e-07,3.89749227370257e-05,1449624.19755854,3971.57314399599,2.11611281087741,"Above"
920,0.76,10000,15.6,95,110.6,2.2617147544541e-06,0.000825525885375748,306469.761138047,839.643181200128,3.19442055593878e-07,0.000116596350291765,43285.4453827586,118.590261322626,7.08020348244168,"Above"
920,0.76,10000,156,95,251,2.28317560203164e-05,0.00833359094741549,30358.9080026591,83.1750904182442,3.08498482164783e-06,0.00112601945990146,4102.03973389816,11.2384650243785,7.40092977446836,"Above"
920,0.76,10000,1555,95,1650,0.000252367658182486,0.0921141952366073,2746.5769011445,7.52486822231369,3.79601207589172e-05,0.0138554440770048,413.12897061361,1.13186019346195,6.64823117358503,"Above"
920,0.76,1e+05,1.56,95,96.56,2.2339366295666e-08,8.1538686979181e-06,31028059.2289863,85008.3814492775,1.05449068663716e-08,3.84889100622564e-06,14646252.2921879,40126.7186087339,2.11849820759514,"Above"
920,0.76,1e+05,15.6,95,110.6,2.23414326204821e-07,8.15462290647597e-05,3102518.94914064,8500.0519154538,3.113046212939e-08,1.13626186772274e-05,432303.739391325,1184.39380655158,7.1767108781176,"Above"
920,0.76,1e+05,156,95,251,2.23621239398933e-06,0.000816217523806107,309964.823745294,849.218695192586,2.95092641276621e-07,0.000107708814065967,40903.2428170494,112.06367895082,7.57800121451724,"Above"
920,0.76,1e+05,1555,95,1650,2.24987885636026e-05,0.00821205782571495,30808.2001215516,84.4060277302783,2.99506522760199e-06,0.00109319880807473,4101.22387915304,11.2362298058988,7.5119527802793,"Above"
930,0.56,3700,1.56,95,96.56,8.48801976471704e-07,0.000309812721412172,816618.245213349,2237.31026085849,4.16962788809441e-07,0.000152191417915446,401152.954817821,1099.0491912817,2.03567800113602,"Above"
930,0.56,3700,15.6,95,110.6,8.51832280902892e-06,0.00310918782529556,81371.3211038739,222.935126311983,1.66419573296024e-06,0.000607431442530486,15897.2380364441,43.5540768121756,5.11858229192591,"Above"
930,0.56,3700,156,95,251,8.83814445623752e-05,0.032259227265267,7842.67765696856,21.4867881012837,1.74405403938762e-05,0.00636579724376482,1547.6159860227,4.24004379732245,5.0675863572099,"Above"
930,0.56,3700,1555,95,1650,0.00166057043992968,0.606108210574334,417.415102601307,1.1436030208255,0.000749978525545344,0.27374216182405,188.520977889106,0.516495829833166,2.21415731700079,"Above"
930,0.56,10000,1.56,95,96.56,3.04751511761484e-07,0.000111234301792942,2274466.75015165,6231.41575384014,1.48850957995731e-07,5.43305996684419e-05,1110926.57992943,3043.6344655601,2.04736009673666,"Above"
930,0.56,10000,15.6,95,110.6,3.05140886369442e-06,0.00111376423524846,227156.441998643,622.346416434637,5.72901335965693e-07,0.000209108987627478,42648.571498437,116.845401365581,5.32623799620036,"Above"
930,0.56,10000,156,95,251,3.09109060489572e-05,0.0112824807078694,22424.0331054071,61.4357071381017,5.70719371055273e-06,0.00208312570435175,4140.23129900209,11.3430994493208,5.4161305216962,"Above"
930,0.56,10000,1555,95,1650,0.000356926012109261,0.13027799441988,1941.99121678966,5.32052388161551,7.70147591403363e-05,0.0281103870862228,419.02797986021,1.14802186263071,4.63451442416213,"Above"
930,0.56,1e+05,1.56,95,96.56,3.00052367234889e-08,1.09519114040735e-05,23100873.5890869,63290.0646276353,1.46213598724787e-08,5.33679635345474e-06,11256907.8933567,30840.843543443,2.05215089329459,"Above"
930,0.56,1e+05,15.6,95,110.6,3.00090052046619e-07,0.000109532868997016,2309797.2619641,6328.21167661397,5.53832641261124e-08,2.0214891406031e-05,426285.746444057,1167.90615464125,5.41842480362459,"Above"
930,0.56,1e+05,156,95,251,3.00467595667533e-06,0.0010967067241865,230689.495491192,632.026015044361,5.38393397175736e-07,0.000196513589969144,41336.1383926699,113.249694226493,5.58081873298788,"Above"
930,0.56,1e+05,1555,95,1650,3.03324817549602e-05,0.0110713558405605,22851.6474899584,62.6072533971463,5.50307483876915e-06,0.00200862231615074,4145.8634127703,11.3585298980008,5.51191518262989,"Above"
930,0.76,3700,1.56,95,96.56,6.17556531115637e-07,0.000225408133857208,1122402.80142087,3075.07616827635,2.92799566391381e-07,0.000106871841732854,532160.275236347,1457.97335681191,2.10914428162151,"Above"
930,0.76,3700,15.6,95,110.6,6.1915841932086e-06,0.00225992823052114,111949.891809634,306.712032355163,9.0772920254346e-07,0.000331321158928363,16412.630894796,44.9661120405371,6.82095957237,"Above"
930,0.76,3700,156,95,251,6.35812077707768e-05,0.0232071408363335,10901.7617761978,29.8678404827337,9.11036441015519e-06,0.00332528300970664,1562.08140700831,4.279675087694,6.97899720673125,"Above"
930,0.76,3700,1555,95,1650,0.000913317926897302,0.333361043317515,758.933072642826,2.07926869217213,0.000200045374973439,0.0730165618653051,166.230232239435,0.455425293806671,4.56555382506879,"Above"
930,0.76,10000,1.56,95,96.56,2.23530141824231e-07,8.15885017658442e-05,3100911.46949207,8495.6478616221,1.05632431633712e-07,3.8555837546305e-05,1465380.98231461,4014.7424173003,2.11611281087741,"Above"
930,0.76,10000,15.6,95,110.6,2.23739524096535e-06,0.000816649262952352,309800.954193895,848.769737517521,3.1600719478104e-07,0.00011534262609508,43755.9393543104,119.87928590222,7.08020348244168,"Above"
930,0.76,10000,156,95,251,2.25862532674098e-05,0.00824398244260457,30688.8961331228,84.0791674880078,3.05181294184517e-06,0.00111391172377349,4146.62712231009,11.3606222529044,7.40092977446836,"Above"
930,0.76,10000,1555,95,1650,0.000249654027449341,0.0911237200190094,2776.43099789607,7.6066602682084,3.75519474174235e-05,0.0137064608073596,417.619502902889,1.14416302165175,6.64823117358503,"Above"
930,0.76,1e+05,1.56,95,96.56,2.20991580559277e-08,8.06619269041361e-06,31365320.7423448,85932.3855954653,1.04315207710343e-08,3.80750508142752e-06,14805450.6866682,40562.8785936114,2.11849820759515,"Above"
930,0.76,1e+05,15.6,95,110.6,2.21012021621974e-07,8.06693878920204e-05,3136241.98119651,8592.44378410004,3.07957259774611e-08,1.12404399817733e-05,437002.693080361,1197.26765227496,7.17671087811759,"Above"
930,0.76,1e+05,156,95,251,2.21216709943031e-06,0.000807440991292063,313334.00661209,858.44933318381,2.91919602123109e-07,0.000106550654774935,41347.8432824521,113.281762417677,7.57800121451724,"Above"
930,0.76,1e+05,1555,95,1650,2.22568661059295e-05,0.00812375612866426,31143.0718620032,85.3234845534335,2.96286022515466e-06,0.00108144398218145,4145.80239957862,11.3583627385716,7.5119527802793,"Above"
940,0.56,3700,1.56,95,96.56,8.39772168211366e-07,0.000306516841397149,825399.08655973,2261.36736043762,4.12527014460404e-07,0.000150572360278048,405466.42745027,1110.86692452129,2.03567800113602,"Above"
940,0.56,3700,15.6,95,110.6,8.42770235361372e-06,0.00307611135906901,82246.281545851,225.332278207811,1.64649152303513e-06,0.000600969405907821,16068.1760798467,44.0224002187582,5.11858229192591,"Above"
940,0.56,3700,156,95,251,8.7441216428733e-05,0.0319160439964875,7927.00752424779,21.7178288335556,1.72550027301116e-05,0.00629807599649073,1564.25701813047,4.28563566611087,5.0675863572099,"Above"
940,0.56,3700,1555,95,1650,0.00164290479695171,0.599660250887373,421.90343703788,1.15589982750104,0.000742000030592734,0.270830011166348,190.548085178236,0.522049548433523,2.21415731700078,"Above"
940,0.56,10000,1.56,95,96.56,3.01509474402319e-07,0.000110050958156847,2298923.38187371,6298.42022431154,1.47267437165989e-07,5.37526145655861e-05,1122872.02702545,3076.36171787795,2.04736009673666,"Above"
940,0.56,10000,15.6,95,110.6,3.01894706727214e-06,0.00110191567955433,229598.984385725,629.038313385547,5.66806640902228e-07,0.000206884423929313,43107.1582887427,118.101803530802,5.32623799620036,"Above"
940,0.56,10000,156,95,251,3.05820666229045e-05,0.0111624543173601,22665.1517409491,62.0963061395866,5.64647888384472e-06,0.00206096479260332,4184.74991512039,11.4650682606038,5.4161305216962,"Above"
940,0.56,10000,1555,95,1650,0.000353128926874056,0.12889205830903,1962.87284277665,5.37773381582643,7.61954531920349e-05,0.0278113404150927,423.533657063008,1.16036618373427,4.63451442416213,"Above"
940,0.56,1e+05,1.56,95,96.56,2.96860320774944e-08,1.08354017082854e-05,23349270.0792921,63970.6029569647,1.44658134908566e-08,5.28002192416267e-06,11377949.9137154,31172.4655170284,2.05215089329459,"Above"
940,0.56,1e+05,15.6,95,110.6,2.96897604684421e-07,0.000108367625709814,2334633.79166264,6396.25696345928,5.47940804651963e-08,1.99998393697967e-05,430869.464147756,1180.46428533632,5.41842480362459,"Above"
940,0.56,1e+05,156,95,251,2.97271131883836e-06,0.001085039631376,233170.027700774,638.821993700752,5.32665807844079e-07,0.000194423019863089,41780.6129990427,114.46743287409,5.58081873298788,"Above"
940,0.56,1e+05,1555,95,1650,3.00097957788436e-05,0.0109535754592779,23097.3641296354,63.2804496702339,5.44453148942054e-06,0.0019872539936385,4190.4425892517,11.4806646280869,5.51191518262989,"Above"
940,0.76,3700,1.56,95,96.56,6.1098678078462e-07,0.000223010174986386,1134471.64874798,3108.14150341911,2.89684677387217e-07,0.000105734907246334,537882.428733512,1473.65048968085,2.10914428162151,"Above"
940,0.76,3700,15.6,95,110.6,6.12571627625957e-06,0.00223588644083474,113153.654087157,310.010011197692,8.98072508899381e-07,0.000327796465748274,16589.1107968906,45.4496186216181,6.82095957237,"Above"
940,0.76,3700,156,95,251,6.29048119434281e-05,0.0229602563593513,11018.9850211031,30.1890000578168,9.01344563983439e-06,0.00328990765853955,1578.87798127721,4.32569309938963,6.97899720673125,"Above"
940,0.76,3700,1555,95,1650,0.00090360177873882,0.329814649239669,767.093643316404,2.10162642004494,0.000197917232686487,0.0722397899305678,168.017654091472,0.460322339976636,4.56555382506879,"Above"
940,0.76,10000,1.56,95,96.56,2.21152161592058e-07,8.07205389811012e-05,3134254.60357263,8586.9989138976,1.04508682361013e-07,3.81456690617699e-05,1481137.76707068,4057.9116906046,2.11611281087741,"Above"
940,0.76,10000,15.6,95,110.6,2.2135931639338e-06,0.000807961504835838,313132.147249744,857.896293834914,3.12645416113157e-07,0.000114115576881302,44226.4333258621,121.168310481814,7.08020348244168,"Above"
940,0.76,10000,156,95,251,2.2345973977331e-05,0.0081562805017258,31018.8842635865,84.9832445577713,3.01934684671915e-06,0.00110206159905249,4191.21451072203,11.4827794814302,7.40092977446836,"Above"
940,0.76,10000,1555,95,1650,0.000246998133540305,0.0901543187422114,2806.28509464764,7.68845231410312,3.71524586151105e-05,0.0135606473945153,422.110035192167,1.15646584984155,6.64823117358503,"Above"
940,0.76,1e+05,1.56,95,96.56,2.18640606298008e-08,7.98038212987729e-06,31702582.2557034,86856.389741653,1.03205471458105e-08,3.76699970822084e-06,14964649.0811485,40999.038578489,2.11849820759515,"Above"
940,0.76,1e+05,15.6,95,110.6,2.18660829902591e-07,7.98112029144457e-05,3169965.01325239,8684.83565274627,3.04681118713179e-08,1.1120860833031e-05,441701.646769397,1210.14149799835,7.17671087811759,"Above"
940,0.76,1e+05,156,95,251,2.18863340688318e-06,0.00079885119351236,316703.189478887,867.679971175033,2.88814074440948e-07,0.000105417137170946,41792.4437478548,114.499845884534,7.57800121451724,"Above"
940,0.76,1e+05,1555,95,1650,2.20200909345898e-05,0.00803733319112527,31477.9436024549,86.2409413765887,2.93134043552535e-06,0.00106993925896675,4190.3809200042,11.4804956712444,7.5119527802793,"Above"
950,0.56,3700,1.56,95,96.56,8.30932461177562e-07,0.00030329034832981,834179.92790611,2285.42446001674,4.08184624834505e-07,0.000148987388064594,409779.90008272,1122.68465776088,2.03567800113602,"Above"
950,0.56,3700,15.6,95,110.6,8.3389896972599e-06,0.00304373123949986,83121.2419878281,227.729430103639,1.62916003331897e-06,0.000594643412161423,16239.1141232494,44.4907236253407,5.11858229192591,"Above"
950,0.56,3700,156,95,251,8.65207825715884e-05,0.0315800856386298,8011.33739152702,21.9488695658274,1.70733711224262e-05,0.00623178045968556,1580.89805023824,4.33122753489928,5.0675863572099,"Above"
950,0.56,3700,1555,95,1650,0.00162561106224695,0.593348037720138,426.391771474453,1.16819663417658,0.000734189503954915,0.267979168943544,192.575192467366,0.527603267033879,2.21415731700079,"Above"
950,0.56,10000,1.56,95,96.56,2.98335690461242e-07,0.000108892527018353,2323380.01359577,6365.42469478294,1.45717253616874e-07,5.31867975701589e-05,1134817.47412147,3109.0889701958,2.04736009673666,"Above"
950,0.56,10000,15.6,95,110.6,2.98716867709033e-06,0.00109031656713797,232041.526772807,635.730210336457,5.6084025520852e-07,0.00020470669315111,43565.7450790485,119.358205696023,5.32623799620036,"Above"
950,0.56,10000,156,95,251,3.02601501321371e-05,0.01104495479823,22906.2703764911,62.7569051410716,5.58704226401478e-06,0.00203927042636539,4229.26853123869,11.5870370718868,5.4161305216962,"Above"
950,0.56,10000,1555,95,1650,0.000349411780275382,0.127535299800514,1983.75446876363,5.43494375003735,7.53933957900135e-05,0.0275185894633549,428.039334265806,1.17271050483782,4.63451442416213,"Above"
